age,marital,education,default,balance,housing,loan,contact,poutcome,y
32,single,tertiary,no,4665,yes,no,unknown,unknown,yes
37,single,secondary,no,3326,yes,no,unknown,unknown,yes
34,married,secondary,no,2495,yes,no,unknown,unknown,yes
40,married,primary,no,278,yes,no,unknown,unknown,yes
34,married,secondary,no,-538,yes,no,unknown,unknown,yes
37,married,secondary,no,125,no,no,unknown,unknown,yes
32,single,secondary,no,620,yes,no,unknown,unknown,yes
26,single,secondary,no,901,yes,no,unknown,unknown,yes
37,married,secondary,no,274,yes,no,unknown,unknown,yes
26,single,secondary,no,668,yes,no,unknown,unknown,yes
25,single,secondary,no,1242,yes,no,unknown,unknown,yes
23,single,tertiary,no,1129,yes,no,unknown,unknown,yes
35,married,secondary,no,0,yes,yes,unknown,unknown,yes
27,single,tertiary,no,12956,yes,no,unknown,unknown,yes
30,married,secondary,no,873,yes,no,unknown,unknown,yes
45,divorced,primary,no,594,yes,no,unknown,unknown,yes
42,single,secondary,yes,-1129,yes,no,unknown,unknown,yes
32,married,primary,no,415,yes,no,unknown,unknown,yes
26,single,secondary,yes,-36,yes,no,unknown,unknown,yes
59,married,secondary,no,0,no,no,unknown,unknown,yes
58,married,tertiary,no,853,no,no,unknown,unknown,yes
45,divorced,primary,no,844,no,no,unknown,unknown,yes
54,divorced,primary,no,351,yes,no,unknown,unknown,yes
41,married,primary,no,1461,yes,no,unknown,unknown,yes
39,married,tertiary,no,2630,no,no,unknown,unknown,yes
35,married,tertiary,no,2999,no,no,unknown,unknown,yes
27,single,secondary,no,18188,yes,no,unknown,unknown,yes
48,divorced,tertiary,no,503,no,yes,unknown,unknown,yes
37,married,tertiary,no,0,no,no,unknown,unknown,yes
38,single,tertiary,no,110,no,no,unknown,unknown,yes
39,single,tertiary,no,426,no,no,unknown,unknown,yes
27,married,secondary,no,-97,yes,no,unknown,unknown,yes
41,single,tertiary,no,11008,no,no,unknown,unknown,yes
36,married,tertiary,no,1352,no,no,unknown,unknown,yes
45,married,tertiary,no,655,no,no,unknown,unknown,yes
43,married,tertiary,no,149,yes,no,unknown,unknown,yes
32,divorced,secondary,no,-241,no,yes,unknown,unknown,yes
41,single,secondary,no,75,yes,no,unknown,unknown,yes
28,single,secondary,no,909,no,yes,cellular,unknown,yes
52,married,tertiary,yes,-468,no,no,cellular,unknown,yes
25,married,secondary,no,101,no,yes,cellular,unknown,yes
28,married,secondary,no,510,yes,yes,cellular,unknown,yes
28,single,secondary,no,517,no,yes,cellular,unknown,yes
25,single,secondary,no,189,no,yes,cellular,unknown,yes
43,single,primary,no,0,no,no,cellular,unknown,yes
41,divorced,tertiary,no,1583,yes,no,cellular,unknown,yes
41,married,secondary,no,5517,yes,no,cellular,unknown,yes
30,single,secondary,no,1598,yes,no,cellular,unknown,yes
29,single,secondary,no,482,no,yes,cellular,unknown,yes
35,married,secondary,no,-203,yes,no,cellular,unknown,yes
53,divorced,unknown,no,257,no,no,cellular,unknown,yes
34,married,tertiary,no,146,yes,no,cellular,unknown,yes
31,married,secondary,no,1173,yes,no,cellular,unknown,yes
45,married,secondary,no,0,no,yes,telephone,unknown,yes
58,married,tertiary,no,3864,yes,no,cellular,unknown,yes
51,divorced,secondary,no,65,no,yes,cellular,unknown,yes
28,single,tertiary,no,0,yes,no,cellular,unknown,yes
29,single,unknown,no,694,yes,yes,cellular,unknown,yes
30,married,secondary,no,-393,yes,yes,cellular,unknown,yes
43,married,secondary,no,184,no,yes,cellular,unknown,yes
40,married,secondary,no,-839,yes,yes,cellular,unknown,yes
42,married,secondary,no,3465,yes,yes,cellular,unknown,yes
35,married,tertiary,no,36,no,yes,cellular,unknown,yes
33,married,secondary,no,661,yes,no,cellular,unknown,yes
34,divorced,secondary,no,-251,no,no,cellular,unknown,yes
28,married,secondary,no,173,no,no,cellular,unknown,yes
31,married,tertiary,no,325,yes,no,cellular,unknown,yes
54,divorced,secondary,no,859,no,yes,cellular,unknown,yes
56,married,primary,no,486,no,yes,telephone,unknown,yes
46,divorced,tertiary,no,2166,yes,no,cellular,unknown,yes
33,divorced,secondary,no,44,no,yes,cellular,unknown,yes
32,single,secondary,no,131,yes,yes,cellular,unknown,yes
27,married,secondary,no,-392,yes,no,cellular,unknown,yes
51,single,secondary,no,895,no,no,cellular,unknown,yes
51,married,primary,no,603,yes,no,cellular,unknown,yes
25,married,secondary,no,0,yes,no,cellular,unknown,yes
53,married,primary,no,343,yes,no,cellular,unknown,yes
37,married,secondary,no,775,no,yes,cellular,unknown,yes
33,married,secondary,no,82,yes,no,cellular,unknown,yes
30,single,tertiary,no,2,yes,yes,cellular,unknown,yes
30,married,tertiary,no,1221,yes,no,telephone,unknown,yes
35,married,secondary,no,5613,yes,no,cellular,unknown,yes
53,married,primary,no,362,no,no,cellular,unknown,yes
58,married,secondary,no,145,yes,no,telephone,unknown,yes
39,married,unknown,no,1181,yes,no,cellular,unknown,yes
37,married,secondary,no,4151,yes,yes,cellular,unknown,yes
36,married,tertiary,no,96,no,no,cellular,unknown,yes
54,married,secondary,no,114,no,no,cellular,unknown,yes
59,divorced,secondary,no,679,no,no,cellular,unknown,yes
42,married,unknown,no,206,yes,no,cellular,unknown,yes
43,married,secondary,no,378,no,no,cellular,unknown,yes
51,divorced,tertiary,no,0,no,no,cellular,unknown,yes
58,married,secondary,no,-382,no,no,cellular,unknown,yes
52,married,tertiary,no,7192,no,no,cellular,unknown,yes
52,married,unknown,no,5361,no,no,cellular,unknown,yes
58,divorced,tertiary,no,1257,no,no,cellular,unknown,yes
51,married,secondary,no,949,no,no,cellular,unknown,yes
55,married,primary,no,512,no,no,cellular,unknown,yes
42,married,tertiary,no,921,no,no,cellular,unknown,yes
56,divorced,secondary,no,146,yes,no,cellular,unknown,yes
46,married,secondary,no,660,no,no,cellular,unknown,yes
34,married,secondary,no,2956,no,no,cellular,unknown,yes
47,married,secondary,no,2480,no,no,cellular,unknown,yes
42,married,tertiary,no,14282,yes,no,cellular,unknown,yes
40,single,tertiary,no,0,no,no,cellular,unknown,yes
32,married,tertiary,no,1423,no,no,cellular,unknown,yes
47,married,secondary,no,8229,no,no,cellular,unknown,yes
32,single,secondary,no,40,no,no,cellular,unknown,yes
35,married,tertiary,no,2957,yes,yes,cellular,unknown,yes
31,single,tertiary,no,2,no,no,cellular,unknown,yes
30,single,tertiary,no,4889,no,no,cellular,unknown,yes
57,married,primary,no,2785,no,no,cellular,unknown,yes
33,single,tertiary,no,0,no,no,cellular,unknown,yes
30,married,secondary,no,850,no,no,cellular,unknown,yes
33,married,secondary,no,3243,no,no,cellular,unknown,yes
30,married,tertiary,no,1567,yes,no,cellular,unknown,yes
36,single,secondary,yes,12,no,no,cellular,unknown,yes
38,married,tertiary,no,1223,no,no,cellular,unknown,yes
55,married,tertiary,no,568,no,no,cellular,unknown,yes
30,single,tertiary,no,635,no,no,cellular,unknown,yes
34,single,secondary,no,16,no,no,cellular,unknown,yes
44,married,tertiary,no,624,no,no,telephone,unknown,yes
56,married,primary,no,8163,no,no,cellular,unknown,yes
36,single,tertiary,no,2944,no,no,cellular,unknown,yes
56,married,tertiary,no,73,no,no,cellular,unknown,yes
52,married,tertiary,no,1227,no,no,cellular,unknown,yes
31,married,tertiary,no,94,no,no,cellular,unknown,yes
53,married,secondary,no,25,no,no,cellular,unknown,yes
34,married,secondary,no,1035,no,no,cellular,unknown,yes
46,divorced,secondary,no,0,no,no,cellular,unknown,yes
36,married,tertiary,no,0,no,no,telephone,unknown,yes
36,divorced,secondary,no,54,yes,no,cellular,unknown,yes
32,single,tertiary,no,769,no,no,cellular,unknown,yes
26,single,secondary,no,1445,no,no,telephone,unknown,yes
27,married,secondary,no,2329,no,no,telephone,unknown,yes
59,divorced,tertiary,no,258,yes,no,telephone,unknown,yes
38,single,secondary,no,2470,no,no,telephone,unknown,yes
31,single,tertiary,no,2807,no,no,unknown,unknown,yes
40,married,secondary,no,5060,no,no,unknown,unknown,yes
34,married,tertiary,no,676,no,no,telephone,unknown,yes
47,married,secondary,no,1230,yes,no,telephone,unknown,yes
59,married,tertiary,no,0,no,no,telephone,unknown,yes
37,married,secondary,no,5115,yes,no,cellular,failure,yes
45,married,secondary,no,781,no,yes,cellular,failure,yes
49,single,secondary,no,-188,yes,yes,cellular,unknown,yes
49,married,tertiary,no,1050,yes,no,cellular,unknown,yes
41,married,tertiary,no,67,yes,no,cellular,unknown,yes
46,married,tertiary,no,2421,no,no,cellular,failure,yes
58,divorced,primary,no,2538,yes,no,cellular,failure,yes
42,married,tertiary,no,3713,no,no,cellular,unknown,yes
32,single,tertiary,no,945,no,no,cellular,unknown,yes
45,married,secondary,no,6993,yes,no,cellular,unknown,yes
33,married,tertiary,no,6843,no,no,cellular,other,yes
30,married,secondary,no,501,yes,yes,cellular,failure,yes
45,married,tertiary,no,20138,yes,no,cellular,unknown,yes
47,married,secondary,no,1315,no,no,cellular,unknown,yes
30,married,secondary,no,3929,yes,no,cellular,unknown,yes
37,divorced,secondary,no,3068,yes,yes,cellular,other,yes
31,married,secondary,no,314,yes,no,cellular,failure,yes
33,married,secondary,no,2918,no,yes,cellular,unknown,yes
43,married,secondary,no,14144,yes,no,cellular,unknown,yes
30,married,tertiary,no,1942,yes,yes,cellular,other,yes
59,single,primary,no,7724,no,no,cellular,unknown,yes
46,married,secondary,no,1167,yes,no,cellular,unknown,yes
46,divorced,tertiary,no,0,no,no,cellular,unknown,yes
32,single,secondary,no,486,no,no,cellular,unknown,yes
60,married,tertiary,no,-71,yes,yes,cellular,unknown,yes
33,single,tertiary,no,300,yes,yes,cellular,unknown,yes
62,married,secondary,no,973,no,no,cellular,unknown,yes
36,married,secondary,no,96,no,no,cellular,unknown,yes
46,married,primary,no,977,no,yes,telephone,unknown,yes
29,single,tertiary,no,1669,no,no,cellular,unknown,yes
36,married,tertiary,no,254,no,no,cellular,unknown,yes
31,married,tertiary,no,1331,no,no,cellular,success,yes
41,single,tertiary,no,-94,yes,no,cellular,failure,yes
43,married,secondary,no,953,yes,no,cellular,unknown,yes
56,single,primary,no,1110,no,no,cellular,unknown,yes
37,married,secondary,no,7433,no,yes,cellular,unknown,yes
60,married,tertiary,no,2281,no,no,cellular,unknown,yes
31,single,secondary,no,13,no,yes,cellular,unknown,yes
31,single,tertiary,no,12857,yes,no,cellular,success,yes
53,married,secondary,no,849,yes,no,cellular,unknown,yes
30,single,secondary,no,270,no,no,cellular,unknown,yes
29,single,tertiary,no,673,yes,no,cellular,unknown,yes
27,married,tertiary,no,73,no,no,cellular,unknown,yes
69,married,primary,no,2346,no,no,cellular,unknown,yes
40,divorced,tertiary,no,4736,yes,no,cellular,unknown,yes
30,single,secondary,no,1599,no,no,cellular,unknown,yes
37,married,tertiary,no,127,yes,no,cellular,unknown,yes
44,divorced,secondary,no,397,yes,yes,cellular,other,yes
47,married,tertiary,no,0,no,no,cellular,unknown,yes
28,single,tertiary,no,805,no,no,cellular,unknown,yes
51,married,secondary,no,196,yes,yes,cellular,unknown,yes
62,divorced,tertiary,no,5943,no,no,telephone,unknown,yes
24,single,secondary,no,167,no,yes,cellular,unknown,yes
59,married,secondary,no,1047,no,no,cellular,unknown,yes
48,married,tertiary,no,1808,yes,no,cellular,unknown,yes
30,single,tertiary,no,617,no,no,cellular,unknown,yes
28,single,secondary,no,1363,no,no,cellular,unknown,yes
28,single,tertiary,no,730,yes,no,cellular,unknown,yes
32,single,tertiary,no,506,no,no,cellular,unknown,yes
53,married,secondary,no,2693,no,no,cellular,failure,yes
45,divorced,secondary,no,2353,yes,no,cellular,other,yes
29,married,secondary,no,2326,no,no,cellular,unknown,yes
57,married,tertiary,no,256,no,no,cellular,unknown,yes
37,single,tertiary,no,1316,yes,no,cellular,failure,yes
57,married,tertiary,no,2681,no,no,cellular,unknown,yes
31,divorced,tertiary,no,71,no,no,cellular,unknown,yes
59,married,secondary,no,3735,no,no,cellular,failure,yes
26,single,tertiary,no,2786,no,no,cellular,unknown,yes
76,divorced,primary,no,3049,no,no,cellular,unknown,yes
34,single,tertiary,no,212,no,no,cellular,unknown,yes
27,single,tertiary,no,831,no,no,cellular,unknown,yes
33,single,tertiary,no,3161,yes,no,cellular,unknown,yes
48,divorced,secondary,no,4099,no,no,cellular,unknown,yes
41,married,secondary,no,3123,yes,no,cellular,failure,yes
44,single,secondary,no,712,yes,yes,cellular,unknown,yes
46,single,tertiary,no,283,no,no,cellular,unknown,yes
51,married,secondary,no,4787,yes,no,cellular,unknown,yes
56,married,secondary,no,2847,no,no,cellular,unknown,yes
36,single,secondary,no,1822,yes,no,cellular,other,yes
54,married,secondary,no,377,no,no,cellular,unknown,yes
32,married,secondary,no,303,yes,no,cellular,failure,yes
30,single,secondary,no,2544,no,no,cellular,unknown,yes
23,single,tertiary,no,314,no,yes,cellular,unknown,yes
29,married,tertiary,no,332,no,no,cellular,unknown,yes
35,single,tertiary,no,1599,yes,yes,cellular,unknown,yes
34,single,tertiary,no,925,yes,no,cellular,unknown,yes
22,single,secondary,no,107,no,no,cellular,unknown,yes
36,single,secondary,no,-253,yes,no,cellular,unknown,yes
61,divorced,tertiary,no,6,yes,no,cellular,unknown,yes
40,single,tertiary,no,1175,no,no,cellular,unknown,yes
41,married,primary,no,0,no,no,cellular,unknown,yes
65,married,secondary,no,587,no,no,cellular,unknown,yes
33,married,secondary,no,336,no,no,cellular,unknown,yes
57,married,primary,no,491,yes,no,cellular,unknown,yes
39,single,secondary,no,649,yes,no,cellular,unknown,yes
41,married,secondary,no,2689,yes,no,cellular,unknown,yes
37,married,primary,no,3154,yes,no,cellular,failure,yes
71,married,primary,no,2988,no,no,telephone,unknown,yes
28,single,tertiary,no,19,no,no,cellular,unknown,yes
29,single,secondary,no,674,no,no,cellular,unknown,yes
53,married,secondary,no,5303,yes,no,telephone,success,yes
40,married,primary,no,284,yes,no,cellular,unknown,yes
35,married,tertiary,no,43,yes,no,cellular,unknown,yes
35,single,tertiary,no,62,yes,no,cellular,unknown,yes
73,divorced,tertiary,no,3203,no,no,cellular,unknown,yes
73,married,primary,no,253,no,no,cellular,unknown,yes
29,single,tertiary,no,1170,no,no,cellular,unknown,yes
59,married,secondary,no,10925,no,no,cellular,unknown,yes
35,single,tertiary,no,704,no,no,cellular,unknown,yes
45,divorced,unknown,no,0,no,no,cellular,unknown,yes
41,divorced,tertiary,no,1757,no,no,cellular,failure,yes
31,single,tertiary,no,676,yes,no,cellular,other,yes
37,married,secondary,no,0,yes,no,cellular,unknown,yes
24,single,tertiary,no,3415,no,no,cellular,unknown,yes
58,married,tertiary,no,1425,no,no,cellular,unknown,yes
59,divorced,secondary,no,5583,yes,no,cellular,unknown,yes
23,single,secondary,no,0,no,no,cellular,success,yes
44,married,unknown,no,1529,yes,no,cellular,unknown,yes
42,married,tertiary,no,757,no,no,cellular,success,yes
42,married,primary,no,201,yes,no,cellular,failure,yes
33,married,tertiary,no,4401,no,no,cellular,unknown,yes
26,single,secondary,no,255,no,no,cellular,success,yes
26,single,tertiary,no,3511,no,no,cellular,unknown,yes
47,married,tertiary,no,2408,no,no,cellular,unknown,yes
31,married,secondary,no,35,no,no,cellular,unknown,yes
25,single,secondary,no,1608,no,no,cellular,unknown,yes
49,single,secondary,no,5802,no,no,cellular,unknown,yes
34,married,tertiary,no,0,yes,no,cellular,success,yes
25,single,secondary,no,2816,no,no,cellular,unknown,yes
85,married,primary,no,98,no,no,cellular,unknown,yes
38,single,secondary,no,565,yes,no,cellular,unknown,yes
33,single,tertiary,no,700,no,no,cellular,success,yes
32,married,tertiary,no,1388,yes,no,cellular,unknown,yes
31,single,tertiary,no,454,no,no,cellular,unknown,yes
29,single,tertiary,no,36252,yes,no,cellular,unknown,yes
28,single,primary,no,236,no,no,cellular,failure,yes
45,married,secondary,no,640,yes,no,cellular,unknown,yes
32,single,tertiary,no,1138,no,no,cellular,success,yes
44,married,unknown,no,163,yes,no,cellular,unknown,yes
41,married,secondary,no,0,yes,yes,cellular,unknown,yes
49,married,primary,no,0,yes,no,cellular,failure,yes
23,married,tertiary,no,66,yes,no,cellular,unknown,yes
49,single,primary,no,2146,yes,no,cellular,other,yes
24,single,secondary,no,638,yes,yes,cellular,unknown,yes
53,single,tertiary,no,185,yes,no,cellular,unknown,yes
43,divorced,tertiary,no,580,yes,no,cellular,failure,yes
40,married,tertiary,no,-17,yes,yes,cellular,success,yes
40,married,secondary,no,-192,yes,no,cellular,unknown,yes
40,married,secondary,no,-438,no,no,cellular,unknown,yes
34,single,secondary,no,-701,yes,no,cellular,unknown,yes
35,married,primary,no,159,yes,yes,cellular,unknown,yes
58,single,secondary,no,119,yes,yes,cellular,unknown,yes
47,married,secondary,no,367,yes,no,cellular,success,yes
38,single,tertiary,no,3646,yes,no,cellular,other,yes
46,married,secondary,no,3,yes,yes,cellular,unknown,yes
59,married,secondary,no,145,yes,no,telephone,success,yes
34,married,secondary,no,496,yes,no,cellular,unknown,yes
32,single,primary,no,398,yes,no,cellular,unknown,yes
48,divorced,secondary,no,83,yes,no,cellular,unknown,yes
30,married,secondary,no,396,yes,no,cellular,failure,yes
39,single,primary,no,0,yes,yes,cellular,unknown,yes
41,married,secondary,no,471,yes,no,cellular,success,yes
53,married,secondary,no,6831,no,no,cellular,unknown,yes
34,married,primary,no,0,yes,yes,cellular,unknown,yes
29,divorced,secondary,no,-254,yes,no,cellular,unknown,yes
30,married,secondary,no,378,yes,no,cellular,unknown,yes
